order_item_id,order_id,product_id,quantity,price
3012,179311,24367,2,49758.09
3013,81283,11225,2,118466.75
3014,38121,2055,3,189253.49
3015,14128,18355,3,75467.44
3016,64509,38891,2,196456.92
3017,96679,45607,4,183160.02
3018,153819,48052,3,45740.87
3019,91019,17497,5,155290.96
3020,12078,31167,2,66166.14
3021,164852,49274,4,67907.55
3022,155429,7570,1,1069.09
3023,154084,32153,2,158773.79
3024,36368,36121,5,125916.9
3025,10392,25861,3,194250.13
3026,9460,49637,2,146032.36
3027,148031,46158,3,137621.17
3028,122552,15659,3,105820.52
3029,41274,10326,5,161961.01
3030,31440,41279,1,144468.87
3031,66885,905,1,97258.55
3032,147767,49176,3,189013.81
3033,60445,8168,2,137551.28
3034,110067,39078,3,83806.34
3035,76896,5691,2,82180.07
3036,82326,46325,2,93672.15
3037,64837,5335,2,84281.51
3038,3924,3827,3,96836.42
3039,60428,35467,4,16377.02
3040,195146,17767,4,67323.35
3041,180625,36242,4,164976.88
3042,98355,15464,2,71058.36
3043,57670,26254,1,89254.44
3044,168527,39152,2,159318.81
3045,143226,13909,3,2396.53
3046,61668,41456,4,13533.06
3047,119043,32934,1,28286.77
3048,180995,49855,5,100785.28
3049,194350,22561,2,197032.46
3050,184971,49705,2,89376.91
3051,165075,12948,2,93901.59
3052,131948,44247,4,66206.27
3053,12021,38999,1,139830.7
3054,44354,16519,5,78381.14
3055,58680,48321,1,155489.47
3056,77553,31986,5,61790.53
3057,168315,6322,5,109281.39
3058,1306,26894,2,132527.31
3059,148350,42372,1,140154.39
3060,76114,46581,1,198497.1
3061,177171,34248,5,55327.28
3062,90400,6016,5,121154.04
3063,13574,797,4,192265.36
3064,165301,33305,2,39850.87
3065,179931,8474,3,38748.28
3066,119237,44322,3,100623.17
3067,48178,2221,2,60696.91
3068,61278,41382,2,39627.49
3069,88835,24786,4,139242.17
3070,87400,22841,1,98180.93
3071,149944,34894,4,92082.45
3072,155213,7413,1,442.81
3073,198184,10706,4,140193.35
3074,196753,46134,4,63465.36
3075,195046,18426,5,56746.48
3076,147861,35623,5,109275.99
3077,48227,15473,4,185688.42
3078,160679,21267,2,191758.12
3079,179658,25850,1,60834.55
3080,89200,40677,2,58203.02
3081,170775,16085,1,157931.48
3082,67107,9425,1,25934.36
3083,142868,20706,3,119309.16
3084,174846,46414,2,137399.1
3085,79637,39760,2,37002.91
3086,138041,8637,1,113132.31
3087,113928,42499,3,87221.73
3088,79364,40855,5,55851.08
3089,59762,47424,4,176180.79
3090,192188,41449,3,66971.09
3091,152509,1481,3,42702.99
3092,117061,18181,4,23249.73
3093,176331,43681,5,196842.48
3094,50635,36020,4,124070.21
3095,116060,10599,2,25352.03
3096,59984,9769,3,50248.12
3097,36135,21886,5,48725.53
3098,146610,8733,3,52178.27
3099,105865,18363,2,135140.87
3100,116884,29446,4,53738.27
3101,15251,49420,5,197656.41
3102,169195,24651,2,125427.09
3103,586,23278,5,37381.93
3104,61966,33093,1,1660.41
3105,176112,32924,3,172684.37
3106,98188,14108,2,48296.38
3107,35230,19378,3,40876.31
3108,152502,21565,4,93307.48
3109,67383,47409,4,185809.32
3110,179763,8723,4,102348.89
3111,7816,2112,3,188912.93
3112,151717,35880,1,181013.81
3113,61889,26162,4,125367.57
3114,169762,36571,3,184113.66
3115,51208,13460,4,6836.9
3116,174725,16723,3,92871.13
3117,65123,19572,5,126975.19
3118,144513,31550,4,129029.05
3119,190819,9302,3,103151.99
3120,74688,12621,2,82020.14
3121,31814,9727,1,2627.24
3122,48617,25851,4,96395.94
3123,83384,49899,5,174958.07
3124,85202,37773,5,29683.18
3125,2826,14652,2,117759.28
3126,51303,14536,4,140413.06
3127,170881,24707,1,190363.28
3128,91664,17656,2,143583.38
3129,71395,26890,5,72532.96
3130,23947,22724,2,166712.75
3131,170015,4184,2,60221.84
3132,172611,41204,2,49478.45
3133,173051,1632,3,53000.31
3134,24669,15612,5,147893.0
3135,110554,42628,2,61430.85
3136,112587,12380,3,12755.36
3137,85196,41142,4,161778.88
3138,37763,5282,1,104271.8
3139,133731,11831,1,6804.63
3140,38766,8757,4,56161.38
3141,174566,47712,4,31450.38
3142,31238,45784,4,37429.49
3143,187791,1028,5,93507.68
3144,5168,44034,2,35996.81
3145,69356,22479,3,120364.47
3146,20500,5315,3,134583.14
3147,102622,10960,2,85796.84
3148,187868,15559,2,89915.48
3149,172270,2484,1,181431.75
3150,135944,12821,5,38900.94
3151,86224,32634,4,12653.36
3152,130938,42184,5,138247.72
3153,134595,36551,2,79497.56
3154,53156,46178,5,159100.29
3155,181763,23616,4,83712.68
3156,54394,40184,4,24438.72
3157,119138,45400,5,31541.33
3158,45023,44552,1,51560.86
3159,173594,19168,3,21513.28
3160,60648,20812,1,188259.3
3161,188629,24630,3,22164.39
3162,161202,37886,3,117873.35
3163,173399,21989,3,75119.38
3164,116007,29350,2,181238.89
3165,152958,31702,5,120005.03
3166,47337,20852,5,22618.78
3167,46307,44820,2,131404.26
3168,175269,4266,3,84638.84
3169,179694,31595,1,15281.15
3170,4490,10313,1,56888.89
3171,38781,15257,4,94860.62
3172,55720,12496,2,1929.06
3173,48987,16268,3,126366.26
3174,60565,23786,5,43283.97
3175,115256,47811,5,97141.96
3176,31221,4001,3,173093.46
3177,22707,11543,5,151477.87
3178,19476,49331,2,103323.27
3179,127272,15034,1,94678.29
3180,68015,35784,2,33980.25
3181,179049,38105,3,124726.04
3182,5822,47517,5,163425.81
3183,60467,3715,5,160392.11
3184,65007,41061,1,54240.75
3185,93875,2585,5,58458.06
3186,178673,6716,4,178356.99
3187,35513,38472,1,198706.14
3188,157405,13011,4,71246.88
3189,180906,13903,4,175688.0
3190,85379,7944,4,16008.89
3191,182938,13917,2,57661.67
3192,94390,45447,4,46876.53
3193,1045,16173,2,181521.32
3194,191824,29129,2,146056.65
3195,159938,18543,4,57112.35
3196,131583,32803,4,179135.84
3197,39672,20359,2,37536.59
3198,49941,36177,4,89825.76
3199,93173,36410,2,183617.76
3200,53405,7393,3,140091.69
3201,135052,47960,2,79281.63
3202,138806,31531,2,124828.67
3203,67992,18977,2,172167.75
3204,92492,3160,2,13320.79
3205,145063,40338,4,56610.92
3206,171415,12885,5,132232.55
3207,98702,45198,1,171760.68
3208,137172,44462,3,166438.07
3209,131770,21258,3,149453.77
3210,9209,7959,4,187350.48
3211,164579,45985,5,99692.91
3212,17959,37232,1,108857.88
3213,65541,11010,5,164435.67
3214,195625,44456,5,178580.87
3215,156561,32707,1,52882.47
3216,32683,47479,2,19583.84
3217,110583,32005,1,161643.42
3218,14373,13065,2,90212.76
3219,153149,21461,2,92501.52
3220,37459,41123,1,5435.21
3221,111294,37951,3,8921.59
3222,125889,1950,1,16067.67
3223,21523,9703,5,61926.71
3224,72102,12391,4,194331.98
3225,193078,47407,1,110182.68
3226,153902,9156,4,98238.02
3227,153756,19004,1,92936.54
3228,2972,6222,5,148537.02
3229,41544,28851,2,181137.54
3230,71464,43989,4,192090.57
3231,46633,17189,4,125899.18
3232,64922,533,1,150123.76
3233,143264,10589,2,106149.86
3234,165018,3465,3,118522.53
3235,185516,3649,3,113320.7
3236,143385,34536,4,41573.28
3237,73042,25419,2,44049.67
3238,188128,46598,4,65073.44
3239,186657,35572,3,45319.48
3240,34693,29440,3,56698.7
3241,90601,5941,1,22303.9
3242,174122,44475,4,106566.34
3243,63383,44525,2,178017.39
3244,172946,3016,2,114569.78
3245,140941,5240,2,132529.76
3246,65364,8021,2,93843.77
3247,186575,27038,3,127126.38
3248,105557,16286,2,77852.68
3249,50551,45278,3,193338.59
3250,35464,12461,2,13107.14
3251,28424,44121,4,28822.61
3252,123776,19981,4,181738.21
3253,69742,9597,1,16891.31
3254,169078,22559,1,4685.75
3255,23178,5542,2,100213.87
3256,111603,12040,1,155940.97
3257,989,25991,2,186889.97
3258,162466,33694,5,103338.51
3259,153222,14744,1,13560.06
3260,185729,26137,1,57037.59
3261,97326,1885,2,18919.2
3262,101953,16422,5,152421.39
3263,121840,7741,2,103812.79
3264,66777,10582,5,105232.09
3265,29666,10343,1,137008.03
3266,92984,41634,3,63916.71
3267,166121,42919,1,73917.58
3268,80838,10258,2,112985.29
3269,127141,5874,5,10138.08
3270,55170,32498,5,56409.39
3271,40255,24226,4,27555.77
3272,51205,43905,2,195707.87
3273,51513,35169,3,45818.67
3274,6300,41723,5,140211.13
3275,98677,19413,3,165231.06
3276,127024,3133,1,87609.8
3277,113448,41621,2,83587.93
3278,113972,27016,2,126280.74
3279,163142,41535,5,172927.89
3280,99238,8707,5,168471.42
3281,155943,21813,4,180906.08
3282,136810,17368,5,195817.34
3283,126302,10029,5,100459.7
3284,63874,36954,2,39927.28
3285,53382,31911,4,6090.85
3286,20439,48087,4,178658.06
3287,49094,22063,5,131231.22
3288,17435,27039,1,135678.25
3289,77525,25103,5,136837.02
3290,99600,6992,5,83063.1
3291,142479,10800,1,161232.32
3292,29671,30697,5,62032.03
3293,126489,34214,3,27800.47
3294,61307,32922,4,43026.13
3295,36221,14666,5,111136.83
3296,71839,396,5,143333.81
3297,32358,7364,4,65720.57
3298,48006,41169,4,194131.97
3299,181125,46405,2,50420.1
3300,44440,49768,1,28023.24
3301,148823,2922,4,156264.83
3302,35259,5759,2,88737.41
3303,51348,24231,3,123027.78
3304,41400,30640,3,509.22
3305,58631,26347,2,111407.07
3306,97766,31795,2,138225.28
3307,107074,46831,2,97773.83
3308,178843,14235,1,112495.7
3309,152970,43122,2,28758.68
3310,40479,18834,1,64447.28
3311,16433,9045,1,172288.69
3312,4623,19127,3,139267.97
3313,2653,14056,1,38832.93
3314,172810,27100,5,22459.85
3315,77579,41608,2,136162.65
3316,96786,42831,3,49519.75
3317,90632,15508,2,184470.49
3318,83614,2749,4,7009.64
3319,84157,27919,2,84981.68
3320,112989,39307,1,36201.56
3321,71802,31765,3,59337.38
3322,28541,45259,2,182776.93
3323,71042,2645,4,73747.25
3324,149895,42916,2,64343.56
3325,71919,1289,1,58664.04
3326,18037,33341,4,163111.9
3327,117702,44937,1,67683.41
3328,19368,34318,5,81123.46
3329,120021,5620,1,59851.7
3330,119656,44555,4,183346.74
3331,71576,48906,1,102356.77
3332,49661,45143,2,158163.98
3333,40539,43474,2,138179.23
3334,96571,32006,1,145253.17
3335,154983,13187,2,91220.67
3336,177230,33114,3,93525.98
3337,144912,39788,3,175995.14
3338,193516,14385,5,168520.1
3339,134710,29189,5,92596.11
3340,194746,30428,3,113817.78
3341,108099,16196,5,189151.63
3342,192240,6726,4,128675.81
3343,5081,5050,4,165290.5
3344,117433,20443,2,62471.57
3345,174195,6341,5,58508.28
3346,142721,11724,1,173247.25
3347,66486,22223,2,73707.04
3348,147858,19767,3,133881.55
3349,140779,17631,3,94335.01
3350,104856,44314,1,182395.68
3351,121526,29828,3,127549.55
3352,9511,31159,5,137587.87
3353,83192,6278,1,3310.39
3354,116447,195,3,103316.87
3355,183194,48402,5,157586.86
3356,37153,107,5,103604.57
3357,109965,21330,5,89450.28
3358,51046,7305,2,67376.44
3359,20316,23099,3,38918.01
3360,174073,10171,5,185261.77
3361,44016,27288,4,40381.72
3362,177607,25888,4,156460.34
3363,66454,40595,3,35685.32
3364,31997,3952,2,69548.56
3365,3185,18768,5,27928.38
3366,56699,15639,3,116699.19
3367,24337,49989,5,124641.81
3368,29007,7116,4,140873.52
3369,23976,34435,4,158908.67
3370,131705,37950,3,179031.16
3371,47134,42929,3,162421.06
3372,123971,5846,2,94911.88
3373,172228,40126,3,145943.19
3374,137808,30136,4,194386.5
3375,39066,39770,4,54967.02
3376,121290,22866,3,62351.85
3377,108387,20948,4,106079.35
3378,105294,19124,5,142234.32
3379,16212,10234,2,443.59
3380,71473,43242,4,161024.36
3381,173885,49480,5,127395.99
3382,124416,27061,4,105449.92
3383,167317,26113,3,1036.07
3384,129976,12342,4,6538.18
3385,27412,29291,1,38383.31
3386,153790,16930,5,180287.22
3387,143240,17153,5,84473.33
3388,136294,39778,2,129284.31
3389,53092,47487,5,163863.51
3390,165149,42449,2,174244.72
3391,180681,15717,1,80500.14
3392,166098,7331,5,93115.68
3393,95824,32543,5,117922.51
3394,104525,8136,2,86870.71
3395,121945,25216,2,176316.62
3396,35936,9119,3,164375.52
3397,41943,11616,4,32543.29
3398,53364,35137,5,3098.23
3399,25359,37665,2,85584.17
3400,147950,25665,5,109745.41
3401,147574,37252,1,67739.88
3402,88307,13043,2,123508.29
3403,176522,30479,4,24380.25
3404,112083,11732,2,157484.55
3405,120096,5844,3,84233.74
3406,93759,18803,4,72124.86
3407,39901,7891,1,50688.63
3408,121384,11115,5,123321.63
3409,92458,36168,5,4868.31
3410,43511,42965,1,27405.34
3411,151601,19510,3,40125.77
3412,93113,41412,4,90216.38
3413,185456,24282,2,179699.39
3414,7577,18791,4,41267.54
3415,70749,29644,4,76450.92
3416,3753,44095,4,105447.41
3417,102037,6936,1,193423.03
3418,24629,26737,1,177751.99
3419,42992,1125,2,196615.9
3420,94467,22687,4,163496.2
3421,68716,25601,1,124648.2
3422,50137,7492,1,57551.19
3423,82482,39425,3,51709.5
3424,127716,10374,3,63679.19
3425,150144,42941,1,49819.77
3426,105426,27632,2,60179.27
3427,86180,29602,5,23106.7
3428,11894,14980,3,149078.33
3429,999,17348,5,42162.43
3430,2007,20727,3,2752.44
3431,32019,15991,3,142458.1
3432,187349,973,2,150445.05
3433,170582,2160,1,142457.97
3434,146191,15927,5,135089.84
3435,51647,36343,5,140604.04
3436,40778,10494,4,10066.12
3437,55249,24886,5,133402.07
3438,25079,49797,4,148381.31
3439,167353,37740,5,29099.29
3440,11329,11315,5,141022.15
3441,98574,42874,5,122489.63
3442,149094,14501,4,19363.02
3443,73748,24508,3,178916.9
3444,6182,5417,1,104913.16
3445,173910,1034,3,133639.81
3446,112938,15484,1,98278.55
3447,187772,38362,5,20275.68
3448,83402,32313,3,109801.17
3449,107,42187,1,49220.41
3450,197509,17666,5,93686.12
3451,10691,25211,1,19316.16
3452,119626,3548,5,141986.72
3453,173133,28714,1,74271.53
3454,101097,19053,3,17177.38
3455,34065,12643,5,83848.9
3456,146265,25361,3,107920.68
3457,165649,270,3,61395.35
3458,180482,18011,1,28818.99
3459,97275,31961,3,168440.91
3460,117394,32221,5,121768.44
3461,43982,39408,1,194636.81
3462,199733,23663,4,77431.39
3463,82022,45144,5,63699.28
3464,104000,21107,3,195655.48
3465,19216,47644,3,163692.71
3466,22293,13380,3,101187.51
3467,134967,24933,3,159907.04
3468,87112,25645,4,77545.99
3469,167383,27077,4,653.6
3470,47966,29936,1,32940.51
3471,33439,47705,2,163509.73
3472,110683,14707,1,63877.5
3473,58124,24041,2,41138.43
3474,186006,23994,4,187881.17
3475,102493,11662,5,55176.74
3476,180222,38094,3,139470.65
3477,97387,33779,1,129226.03
3478,133951,25044,2,39424.85
3479,63593,38341,3,121483.42
3480,44080,14260,4,60398.35
3481,4142,35079,1,81495.66
3482,136374,1750,5,64389.65
3483,76948,21697,1,55356.61
3484,175050,30477,3,132372.72
3485,20405,38893,3,63084.42
3486,199711,38549,5,138281.06
3487,137065,47438,3,100364.47
3488,165966,5669,2,145703.41
3489,43114,28301,3,179503.65
3490,139173,38288,3,153362.17
3491,57266,10713,1,778.54
3492,47628,28064,3,72425.86
3493,24363,30508,1,66219.67
3494,164531,33639,3,46657.12
3495,47857,14397,1,91263.39
3496,168629,19037,3,133779.98
3497,83752,41990,4,127148.58
3498,23002,4062,3,182168.9
3499,47306,30352,4,102211.93
3500,168359,14888,4,55016.54
3501,86733,12704,3,12121.56
3502,1715,33142,2,120657.75
3503,125439,17080,2,101719.53
3504,136724,33726,2,26459.73
3505,21378,26821,5,16044.49
3506,166401,10208,2,174214.36
3507,42819,20889,3,28151.39
3508,185959,10213,3,21476.44
3509,84811,42208,3,28297.47
3510,113888,47358,1,117606.1
3511,108078,10163,1,157661.82
3512,185235,49746,2,44751.77
3513,98420,40633,2,153173.6
3514,174279,208,4,35251.73
3515,29110,21692,1,68220.21
3516,82782,29833,5,4216.01
3517,90930,33862,4,175342.7
3518,160606,8849,3,173041.7
3519,163082,21751,2,30470.66
3520,118671,49172,3,15256.37
3521,178450,25476,1,153052.84
3522,146854,1011,5,111032.41
3523,15253,4102,3,93680.5
3524,48544,31724,4,181054.58
3525,121343,44470,4,167463.58
3526,12371,13599,5,69624.86
3527,40914,30517,2,66526.68
3528,38314,28842,3,94005.67
3529,124190,14529,3,115817.5
3530,41539,45748,5,176659.27
3531,103177,16378,2,140344.96
3532,115051,25426,1,107973.68
3533,72831,4257,4,175090.57
3534,73952,28933,5,165328.1
3535,111216,14407,4,106621.92
3536,167507,4793,1,133092.92
3537,51950,1430,1,21646.91
3538,22990,3114,5,92620.26
3539,40998,16850,4,167629.35
3540,53886,30706,3,145999.5
3541,136291,34818,4,34608.41
3542,140571,37211,3,162419.62
3543,90831,31575,1,5249.7
3544,180977,14292,1,155329.15
3545,108109,40692,3,180445.76
3546,87729,19018,3,102712.98
3547,107619,5667,4,162069.81
3548,24786,1124,1,53139.21
3549,162418,42280,3,162725.86
3550,172678,8943,4,158051.63
3551,56092,5961,5,58725.33
3552,192208,17387,1,1935.58
3553,75088,6479,1,3506.49
3554,6926,26636,2,130652.46
3555,96734,44629,4,177616.71
3556,127422,17235,4,72567.21
3557,16510,38,3,143608.46
3558,72816,42341,2,121998.93
3559,16660,44282,1,68877.82
3560,64318,48428,4,144793.95
3561,6874,4480,1,9043.24
3562,72857,35967,4,191472.91
3563,173034,1306,1,109093.99
3564,25408,23649,1,116348.49
3565,4897,17313,2,89691.71
3566,173817,26508,5,1215.86
3567,84518,14668,1,145798.9
3568,136430,20957,5,66956.34
3569,145422,26426,1,89138.29
3570,170359,28026,5,42592.56
3571,141327,21470,5,195351.09
3572,142080,38344,3,152415.23
3573,173232,25017,3,113768.05
3574,66832,48107,1,193675.53
3575,157215,11506,4,50315.5
3576,43031,33294,1,155552.74
3577,12419,38962,4,1259.0
3578,150192,24738,1,152246.96
3579,81743,42518,3,196673.58
3580,50970,38566,5,182618.13
3581,37852,38835,5,7504.35
3582,75251,36867,3,35161.12
3583,177034,43662,3,40498.95
3584,154186,34267,1,58664.95
3585,12046,47778,5,133120.28
3586,184962,528,2,186888.59
3587,82236,35215,4,135925.56
3588,12869,20951,5,10211.93
3589,176172,24977,2,121801.28
3590,664,9300,2,37697.12
3591,46880,10582,2,63363.14
3592,126440,25613,5,40459.07
3593,171821,49040,5,173360.34
3594,114621,25150,5,194812.8
3595,151140,9085,5,88696.05
3596,128422,46466,4,140884.3
3597,176103,2210,4,173646.36
3598,182757,16380,5,70976.8
3599,106363,28117,4,62510.72
3600,148920,14415,1,90282.82
3601,21494,4720,3,32088.94
3602,122227,2761,3,93342.63
3603,163671,18889,4,119796.85
3604,180869,21849,3,4871.7
3605,70348,12015,1,68780.01
3606,23100,431,5,15784.67
3607,79613,26147,2,83278.55
3608,38369,48621,5,122029.19
3609,119122,30650,4,4804.48
3610,22309,8620,4,39047.3
3611,94639,13724,4,96349.49
3612,169709,16379,2,105076.51
3613,61299,11083,2,31709.07
3614,115315,47611,4,175589.56
3615,191669,33257,1,18586.07
3616,72484,28313,2,52120.85
3617,140297,48333,3,63919.85
3618,132371,11104,2,4833.9
3619,62796,2733,4,104377.13
3620,138072,30292,3,166860.7
3621,96026,7313,4,1827.16
3622,150264,3485,4,141612.98
3623,124554,33136,1,131427.81
3624,122457,38990,3,137850.61
3625,28919,3404,1,54157.83
3626,88968,41130,5,118080.1
3627,54298,2030,3,54110.03
3628,171227,23292,2,38958.56
3629,78594,15788,5,86777.66
3630,121490,27799,3,34915.73
3631,175949,48094,5,68445.59
3632,190052,11448,4,43352.6
3633,129912,15038,2,44296.26
3634,190466,8310,4,103284.26
3635,152792,8083,1,187125.76
3636,110184,22836,5,138365.37
3637,40170,15404,5,96504.22
3638,162995,10046,5,86308.12
3639,148723,16693,2,91039.13
3640,158801,25006,5,62436.9
3641,192253,22035,5,151333.55
3642,54081,33976,1,119765.14
3643,13886,47323,5,18669.55
3644,8714,35381,1,16505.19
3645,82211,11162,5,162263.16
3646,86290,17393,5,173072.8
3647,7001,33890,1,125173.52
3648,62089,40248,1,72749.23
3649,41524,22123,1,11507.7
3650,159435,41038,3,41704.33
3651,132794,5324,1,152008.39
3652,134289,43920,1,8811.28
3653,10472,21036,4,43490.41
3654,144122,42611,4,143914.18
3655,23313,23019,1,43230.26
3656,109540,2559,3,157025.18
3657,42020,40531,1,98935.29
3658,4567,203,5,157020.78
3659,168779,3709,5,43485.7
3660,69468,25426,5,86996.05
3661,111146,32958,2,87620.72
3662,135933,40522,2,67489.48
3663,42388,13593,1,59552.7
3664,58564,38943,1,8405.04
3665,107574,43207,2,3881.69
3666,25013,4857,5,42821.1
3667,57902,35985,4,2690.38
3668,3913,25609,1,46905.11
3669,17557,7023,1,128413.25
3670,105465,34595,3,128299.33
3671,173085,26761,2,100332.69
3672,166933,41204,1,10818.26
3673,195825,10296,3,75931.14
3674,107371,36202,3,33568.61
3675,27028,46512,2,172372.75
3676,7399,17265,3,44197.31
3677,176565,42829,1,4977.6
3678,100423,12872,4,144320.65
3679,165819,12175,1,163854.58
3680,180109,30607,5,148295.51
3681,62728,5702,5,97456.64
3682,60813,23466,5,35613.47
3683,120513,2662,3,175511.83
3684,122260,21740,1,1895.23
3685,47198,12811,3,40418.51
3686,360,31169,1,55883.73
3687,108008,32157,2,145058.73
3688,67908,31331,2,95505.24
3689,23555,43806,5,182446.33
3690,166320,1818,3,50619.78
3691,125273,28241,3,67680.56
3692,59844,2444,3,198482.67
3693,89372,18253,3,121602.13
3694,109647,29947,1,29557.16
3695,192225,15568,2,175056.84
3696,150503,45988,5,99368.55
3697,110891,45626,3,128401.2
3698,78529,20709,1,168903.69
3699,75408,48114,3,134409.43
3700,110311,37032,4,198163.35
3701,117084,4919,4,11041.68
3702,110575,24382,2,180144.34
3703,100735,40065,5,135048.31
3704,116020,20175,5,43493.97
3705,127338,4160,3,161227.77
3706,171801,37209,1,10340.32
3707,86064,45514,5,48441.84
3708,152734,23564,4,65934.83
3709,94287,21561,5,26323.01
3710,71879,38935,2,80887.39
3711,123923,40030,2,137698.79
3712,158394,7270,1,179405.53
3713,63085,27543,3,92377.37
3714,28253,22244,5,148701.59
3715,79428,42310,3,116610.62
3716,40822,23067,3,58610.02
3717,66721,38862,1,93199.56
3718,17743,60,1,146650.78
3719,94190,321,3,46964.59
3720,62537,32584,1,110066.99
3721,196588,38638,3,166744.1
3722,67781,3479,2,8758.85
3723,57643,34632,1,141418.28
3724,100030,38271,1,150027.31
3725,5026,2191,2,60352.63
3726,89988,40234,1,141931.3
3727,81344,6920,1,24322.3
3728,144599,1318,2,58407.36
3729,109790,40024,2,129802.78
3730,108883,14276,5,150734.87
3731,50596,45474,1,86011.13
3732,24231,21442,1,91700.92
3733,70458,36243,1,11531.62
3734,54186,32095,1,91412.36
3735,140137,48747,2,73985.6
3736,132116,46306,5,152580.56
3737,188878,46174,1,97981.41
3738,36681,26815,5,164222.62
3739,80993,41447,4,114601.28
3740,98990,23426,1,17302.33
3741,20436,29389,4,77224.96
3742,79742,3693,1,187532.75
3743,97185,16073,5,103650.15
3744,135070,3411,3,86531.8
3745,100589,40021,5,180528.29
3746,184946,31805,5,49458.95
3747,12095,16386,5,180763.16
3748,65202,41750,5,127672.9
3749,134678,3978,3,94389.98
3750,55624,10411,1,191004.28
3751,175,44371,5,181189.17
3752,176467,37187,5,186947.21
3753,58636,41160,4,38800.88
3754,120107,34888,4,198228.65
3755,108070,36184,2,110211.42
3756,42813,43909,3,2914.75
3757,27156,22911,5,159544.95
3758,165815,15392,4,40855.13
3759,121570,335,3,18476.93
3760,837,2074,5,127422.84
3761,34728,26115,2,20464.12
3762,151550,17538,4,160708.2
3763,190277,4088,3,60439.06
3764,192445,47179,5,53864.04
3765,102949,30448,3,144470.5
3766,161750,38268,5,135456.19
3767,19318,40546,3,108122.6
3768,178620,8600,2,160770.39
3769,31375,23978,2,7596.27
3770,195037,7452,1,46978.98
3771,14967,16316,1,111239.18
3772,188058,17423,1,1789.09
3773,132041,25725,3,72570.63
3774,186731,10673,5,124494.4
3775,85814,25623,4,67029.71
3776,77973,2885,1,97092.08
3777,96324,21941,5,191694.08
3778,106087,39018,4,85834.11
3779,82578,23363,4,118554.9
3780,127825,14874,2,608.82
3781,164752,9424,2,157269.9
3782,53429,14894,1,81022.03
3783,60632,35644,1,80268.33
3784,54854,32576,1,131191.7
3785,151310,15105,5,25382.14
3786,171605,18480,2,165253.54
3787,150086,13056,3,102547.1
3788,69961,28616,4,186746.87
3789,110640,15195,4,69000.53
3790,194127,39089,2,104824.17
3791,177185,37698,1,74941.65
3792,70904,17535,4,63135.08
3793,97510,41045,5,66364.14
3794,24489,24979,5,58344.45
3795,4129,31445,2,159453.56
3796,139683,17045,5,178347.83
3797,159261,10853,4,138503.88
3798,165662,28904,1,58579.78
3799,101131,10307,3,134491.64
3800,95349,15268,4,160788.37
3801,99678,25843,2,71759.34
3802,144308,9708,5,49722.33
3803,40821,7146,2,100034.72
3804,44689,28920,5,133143.47
3805,86584,5365,3,169838.32
3806,195399,36664,5,34647.85
3807,154435,39340,3,78162.25
3808,158338,5823,1,3572.74
3809,66461,12772,1,97866.27
3810,109519,19154,2,119705.24
3811,77893,43610,1,58090.26
3812,127499,49592,3,129703.93
3813,79191,29810,2,86225.03
3814,5372,28722,5,47261.55
3815,47280,35719,1,18617.28
3816,91982,36191,5,4251.42
3817,27833,44941,4,143923.95
3818,141251,13898,5,77795.9
3819,99870,45923,1,162570.11
3820,10487,297,3,21075.33
3821,13084,1514,5,184377.39
3822,311,16000,3,121908.48
3823,128591,31116,5,25749.49
3824,85077,35381,2,191150.1
3825,16642,40392,4,62754.75
3826,154709,38172,3,52370.23
3827,93970,48731,4,1894.23
3828,93539,33977,2,87134.43
3829,124445,42005,4,145766.63
3830,80802,44669,4,43931.64
3831,99000,48787,4,153016.1
3832,3542,39614,2,189000.12
3833,88697,24601,3,65924.96
3834,94258,21939,5,19846.55
3835,63453,6931,5,82068.73
3836,13259,39575,3,89145.08
3837,70064,4660,3,97145.8
3838,18692,25797,2,138815.16
3839,70713,43245,3,154075.66
3840,175731,34838,2,135709.05
3841,155595,14416,5,122176.93
3842,64760,40443,2,29761.21
3843,56077,41114,5,133210.71
3844,81616,37482,4,185735.94
3845,23089,5456,4,133382.62
3846,60661,20654,1,51857.85
3847,113514,19138,5,50229.43
3848,164091,31354,4,111545.1
3849,161573,25685,4,92391.72
3850,185842,11470,2,124451.16
3851,165395,41960,2,158565.8
3852,14801,15857,2,10203.03
3853,98382,36726,4,133143.41
3854,182860,1552,4,128153.86
3855,91445,45072,4,99913.44
3856,56551,20143,3,143262.7
3857,111466,2530,1,2935.46
3858,102962,21689,3,143128.12
3859,89600,2095,3,185994.59
3860,12117,185,3,105582.0
3861,140662,7245,1,1057.65
3862,176225,33983,2,169226.09
3863,24525,49209,1,41010.02
3864,190295,15174,2,184109.59
3865,159498,3387,2,53.6
3866,96194,5078,5,9603.82
3867,114792,36150,5,106230.87
3868,43243,47443,3,196772.22
3869,88216,42787,2,69329.55
3870,156783,40481,3,100923.21
3871,36901,8414,4,108762.21
3872,137882,17983,2,69773.75
3873,163780,44970,4,362.58
3874,25339,29216,5,36394.7
3875,168760,17788,2,179844.35
3876,95963,15539,5,182706.44
3877,141086,44315,4,42646.19
3878,156143,23834,5,13847.09
3879,84291,10248,2,21716.01
3880,40117,9261,3,114126.81
3881,98871,231,4,35715.64
3882,147245,48256,2,19658.67
3883,7014,11117,2,178736.98
3884,66041,8824,1,41533.22
3885,176683,27924,1,5986.22
3886,52209,42914,5,34461.77
3887,141351,24126,4,165666.07
